"Vitamin_id","Vitamin_name","protein_id","protein_name","Uniprot","geneid"
2,Vitamin A,13649,BECN1_HUMAN,A0A024R1X5,8678
2,Vitamin A,20042,NPT2A_HUMAN,A0A024R7R9,6569
2,Vitamin A,10799,PENK_HUMAN,A0A024R7V4,5179
2,Vitamin A,18907,PPBT_HUMAN,A0A024RAB4,249
2,Vitamin A,16898,AT2B1_HUMAN,A0A024RBC7,490
2,Vitamin A,18845,PPARD_HUMAN,A0A024RCW6,5467
2,Vitamin A,6009,HEM2_HUMAN,A0A140VJL9,210
2,Vitamin A,2283,CATA_HUMAN,A0A384P5Q0,847
2,Vitamin A,16733,TGFB1_HUMAN,A0A499FJK2,7040
2,Vitamin A,13543,CP1A1_HUMAN,A0N0X8,1543
2,Vitamin A,11953,LEP_HUMAN,A4D0Y8,3952
2,Vitamin A,13378,BMP7_HUMAN,A8K571,655
2,Vitamin A,19023,PPARG_HUMAN,E9PFV2,5468
2,Vitamin A,985,EPO_HUMAN,G9JKG7,2056
2,Vitamin A,4341,SGK1_HUMAN,O00141,6446
2,Vitamin A,16448,TAF4_HUMAN,O00268,6874
2,Vitamin A,10118,PLOD2_HUMAN,O00469,5352
2,Vitamin A,19662,NR5A2_HUMAN,O00482,2494
2,Vitamin A,2088,CYR61_HUMAN,O00622,3491
2,Vitamin A,10935,PDXK_HUMAN,O00764,8566
2,Vitamin A,913,ENPP3_HUMAN,O14638,5169
2,Vitamin A,16514,TMG2_HUMAN,O14669,5639
2,Vitamin A,15547,ABCD4_HUMAN,O14678,5826
2,Vitamin A,18210,PAHX_HUMAN,O14832,5264
2,Vitamin A,3205,DEGS1_HUMAN,O15121,8560
2,Vitamin A,9019,TIF1A_HUMAN,O15164,8805
2,Vitamin A,4066,S22A2_HUMAN,O15244,6582
2,Vitamin A,4226,S22A1_HUMAN,O15245,6580
2,Vitamin A,13590,BCAT2_HUMAN,O15382,587
2,Vitamin A,18516,P4HA2_HUMAN,O15460,8974
2,Vitamin A,3060,CP27B_HUMAN,O15528,1594
2,Vitamin A,51,CP26A_HUMAN,O43174,1592
2,Vitamin A,7704,SNAI2_HUMAN,O43623,6591
2,Vitamin A,13135,CALU_HUMAN,O43852,813
2,Vitamin A,11572,MED14_HUMAN,O60244,9282
2,Vitamin A,94,CUBN_HUMAN,O60494,8029
2,Vitamin A,9886,PLOD3_HUMAN,O60568,8985
2,Vitamin A,9369,SEP15_HUMAN,O60613,9403
2,Vitamin A,19360,JAK2_HUMAN,O60674,3717
2,Vitamin A,8230,S19A2_HUMAN,O60779,10560
2,Vitamin A,19938,NCOR1_HUMAN,O75376,9611
2,Vitamin A,11579,MED24_HUMAN,O75448,9862
2,Vitamin A,12861,NR1I2_HUMAN,O75469,8856
2,Vitamin A,1262,DHRS3_HUMAN,O75911,9249
2,Vitamin A,3850,PRAF3_HUMAN,O75915,10550
2,Vitamin A,8229,S14L2_HUMAN,O76054,23541
2,Vitamin A,16288,STC2_HUMAN,O76061,8614
2,Vitamin A,15881,AL1A2_HUMAN,O94788,8854
2,Vitamin A,12138,LRAT_HUMAN,O95237,9227
2,Vitamin A,15632,ABCA1_HUMAN,O95477,19
2,Vitamin A,14446,VNN1_HUMAN,O95497,8876
2,Vitamin A,14483,VNN2_HUMAN,O95498,8875
2,Vitamin A,9428,SNAI1_HUMAN,O95863,6615
2,Vitamin A,118,CYB5_HUMAN,P00167,1528
2,Vitamin A,16071,AL1A1_HUMAN,P00352,216
2,Vitamin A,12388,NB5R3_HUMAN,P00387,1727
2,Vitamin A,4782,SODC_HUMAN,P00441,6647
2,Vitamin A,16701,THRB_HUMAN,P00734,2147
2,Vitamin A,1629,FA9_HUMAN,P00740,2158
2,Vitamin A,1457,FA10_HUMAN,P00742,2159
2,Vitamin A,10799,PENK_HUMAN,P01210,5179
2,Vitamin A,9712,TSHB_HUMAN,P01222,7252
2,Vitamin A,3555,PTHY_HUMAN,P01270,5741
2,Vitamin A,7777,TNFA_HUMAN,P01375,7124
2,Vitamin A,5706,IFNG_HUMAN,P01579,3458
2,Vitamin A,985,EPO_HUMAN,P01588,2056
2,Vitamin A,14091,CO1A1_HUMAN,P02452,1277
2,Vitamin A,15433,APOA1_HUMAN,P02647,335
2,Vitamin A,10169,RET4_HUMAN,P02753,5950
2,Vitamin A,15887,ALBU_HUMAN,P02768,213
2,Vitamin A,14493,VTDB_HUMAN,P02774,2638
2,Vitamin A,468,CXL10_HUMAN,P02778,3627
2,Vitamin A,3571,OSTCN_HUMAN,P02818,632
2,Vitamin A,13427,C4BPA_HUMAN,P04003,722
2,Vitamin A,2283,CATA_HUMAN,P04040,847
2,Vitamin A,3720,PROC_HUMAN,P04070,5624
2,Vitamin A,9390,SHBG_HUMAN,P04278,6462
2,Vitamin A,13543,CP1A1_HUMAN,P04798,1543
2,Vitamin A,5444,TYSY_HUMAN,P04818,7298
2,Vitamin A,17275,ARGI1_HUMAN,P05089,383
2,Vitamin A,15518,APOD_HUMAN,P05090,347
2,Vitamin A,393,CP11A_HUMAN,P05108,1583
2,Vitamin A,18907,PPBT_HUMAN,P05186,249
2,Vitamin A,11340,KPCB_HUMAN,P05771,5579
2,Vitamin A,13222,CALB1_HUMAN,P05937,793
2,Vitamin A,9980,PRGR_HUMAN,P06401,5241
2,Vitamin A,3654,PYGL_HUMAN,P06737,5836
2,Vitamin A,760,GPX1_HUMAN,P07203,2876
2,Vitamin A,3908,PROS_HUMAN,P07225,5627
2,Vitamin A,6521,FES_HUMAN,P07332,2242
2,Vitamin A,6956,IGF1R_HUMAN,P08069,3480
2,Vitamin A,11805,MGP_HUMAN,P08493,4256
2,Vitamin A,574,CP3A4_HUMAN,P08684,1576
2,Vitamin A,2087,FA7_HUMAN,P08709,2155
2,Vitamin A,1252,DOPO_HUMAN,P09172,1621
2,Vitamin A,17594,GSTA2_HUMAN,P09210,2939
2,Vitamin A,5993,GSTP1_HUMAN,P09211,2950
2,Vitamin A,10026,RET1_HUMAN,P09455,5947
2,Vitamin A,6069,HMOX1_HUMAN,P09601,3162
2,Vitamin A,11868,LOX5_HUMAN,P09917,240
2,Vitamin A,10723,RARA_HUMAN,P10276,5914
2,Vitamin A,18638,OSTP_HUMAN,P10451,6696
2,Vitamin A,9885,RET3_HUMAN,P10745,5949
2,Vitamin A,6267,HEM4_HUMAN,P10746,7390
2,Vitamin A,17752,GTR1_HUMAN,P11166,6513
2,Vitamin A,5942,GTR3_HUMAN,P11169,6515
2,Vitamin A,9835,PIM1_HUMAN,P11309,5292
2,Vitamin A,5290,VDR_HUMAN,P11473,7421
2,Vitamin A,2811,CP2C9_HUMAN,P11712,1559
2,Vitamin A,1464,FA5_HUMAN,P12259,2153
2,Vitamin A,4518,RLBP1_HUMAN,P12271,6017
2,Vitamin A,18515,P4HA1_HUMAN,P13674,5033
2,Vitamin A,18838,PPA5_HUMAN,P13686,54
2,Vitamin A,6009,HEM2_HUMAN,P13716,210
2,Vitamin A,14636,TYRO_HUMAN,P14679,7299
2,Vitamin A,17695,GLNA_HUMAN,P15104,2752
2,Vitamin A,19130,NQO1_HUMAN,P15559,1728
2,Vitamin A,8889,TFE2_HUMAN,P15923,6929
2,Vitamin A,18865,NQO2_HUMAN,P16083,4835
2,Vitamin A,2304,CBR1_HUMAN,P16152,873
2,Vitamin A,8616,UD2B7_HUMAN,P16662,7364
2,Vitamin A,19440,KPCA_HUMAN,P17252,5578
2,Vitamin A,19373,KAPCA_HUMAN,P17612,5566
2,Vitamin A,722,ERCC2_HUMAN,P18074,2068
2,Vitamin A,13378,BMP7_HUMAN,P18075,655
2,Vitamin A,15960,AMD_HUMAN,P19021,5066
2,Vitamin A,8172,RXRA_HUMAN,P19793,6256
2,Vitamin A,20088,NFKB1_HUMAN,P19838,4790
2,Vitamin A,16898,AT2B1_HUMAN,P20020,490
2,Vitamin A,8784,TCO1_HUMAN,P20061,6947
2,Vitamin A,8785,TCO2_HUMAN,P20062,6948
2,Vitamin A,17969,GSTM3_HUMAN,P21266,2947
2,Vitamin A,19890,MUTA_HUMAN,P22033,4594
2,Vitamin A,8689,UD14_HUMAN,P22310,54657
2,Vitamin A,1386,ENPP1_HUMAN,P22413,5167
2,Vitamin A,6492,FGFR4_HUMAN,P22455,2264
2,Vitamin A,15788,ADRO_HUMAN,P22570,2232
2,Vitamin A,6618,FGFR3_HUMAN,P22607,2261
2,Vitamin A,3955,PROZ_HUMAN,P22891,8858
2,Vitamin A,2693,DGKA_HUMAN,P23743,1606
2,Vitamin A,2540,CCND1_HUMAN,P24385,595
2,Vitamin A,2996,CDK2_HUMAN,P24941,1017
2,Vitamin A,19394,IF_HUMAN,P27352,2694
2,Vitamin A,4571,RXRB_HUMAN,P28702,6257
2,Vitamin A,10464,RABP2_HUMAN,P29373,1382
2,Vitamin A,10517,PDIA3_HUMAN,P30101,2923
2,Vitamin A,16468,UFO_HUMAN,P30530,558
2,Vitamin A,7585,TSPO_HUMAN,P30536,706
2,Vitamin A,8394,S5A2_HUMAN,P31213,6716
2,Vitamin A,19684,MRP1_HUMAN,P33527,4363
2,Vitamin A,17989,GPC1_HUMAN,P35052,2817
2,Vitamin A,10808,PGH2_HUMAN,P35354,5743
2,Vitamin A,16457,UD13_HUMAN,P35503,54659
2,Vitamin A,13105,CBS_HUMAN,P35520,875
2,Vitamin A,9023,TIMP3_HUMAN,P35625,7078
2,Vitamin A,14293,VKGC_HUMAN,P38435,2677
2,Vitamin A,12042,LICH_HUMAN,P38571,3988
2,Vitamin A,20149,NNMT_HUMAN,P40261,4837
2,Vitamin A,5593,IL15_HUMAN,P40933,3600
2,Vitamin A,11953,LEP_HUMAN,P41159,3952
2,Vitamin A,13097,CASR_HUMAN,P41180,846
2,Vitamin A,3379,PTGDS_HUMAN,P41222,5730
2,Vitamin A,8171,S19A1_HUMAN,P41440,6573
2,Vitamin A,19624,MTHR_HUMAN,P42898,4524
2,Vitamin A,15763,AFAM_HUMAN,P43652,173
2,Vitamin A,5501,GATA4_HUMAN,P43694,2626
2,Vitamin A,15588,ABCG1_HUMAN,P45844,9619
2,Vitamin A,12111,MAP1B_HUMAN,P46821,4131
2,Vitamin A,5421,YAP1_HUMAN,P46937,10413
2,Vitamin A,16043,AL1A3_HUMAN,P47895,220
2,Vitamin A,17966,GSH1_HUMAN,P48506,2729
2,Vitamin A,12863,NR2C2_HUMAN,P49116,7182
2,Vitamin A,5908,FAS_HUMAN,P49327,2194
2,Vitamin A,9630,TTPA_HUMAN,P49638,7274
2,Vitamin A,4925,STC1_HUMAN,P52823,6781
2,Vitamin A,18770,PDX1_HUMAN,P52945,3651
2,Vitamin A,10374,PA216_HUMAN,P53816,11145
2,Vitamin A,10146,PLTP_HUMAN,P55058,5360
2,Vitamin A,19857,MTP_HUMAN,P55157,4547
2,Vitamin A,1857,CDN2D_HUMAN,P55273,1032
2,Vitamin A,4883,SUMO2_HUMAN,P61956,6613
2,Vitamin A,18959,PP2AB_HUMAN,P62714,5516
2,Vitamin A,5275,UBC9_HUMAN,P63279,7329
2,Vitamin A,18821,PP2AA_HUMAN,P67775,5515
2,Vitamin A,6381,FKB1B_HUMAN,P68106,2281
2,Vitamin A,403,CP4F2_HUMAN,P78329,8529
2,Vitamin A,17464,IRX5_HUMAN,P78411,10265
2,Vitamin A,17463,IRX4_HUMAN,P78413,50805
2,Vitamin A,18014,GSTO1_HUMAN,P78417,9446
2,Vitamin A,10864,PHEX_HUMAN,P78562,5251
2,Vitamin A,6250,HEPC_HUMAN,P81172,57817
2,Vitamin A,11930,LRP2_HUMAN,P98164,4036
2,Vitamin A,12788,OCRL_HUMAN,Q01968,4952
2,Vitamin A,55,CP27A_HUMAN,Q02318,1593
2,Vitamin A,10092,PLOD1_HUMAN,Q02809,5351
2,Vitamin A,19563,MUC2_HUMAN,Q02817,4583
2,Vitamin A,18845,PPARD_HUMAN,Q03181,5467
2,Vitamin A,20042,NPT2A_HUMAN,Q06495,6569
2,Vitamin A,18844,PPARA_HUMAN,Q07869,5465
2,Vitamin A,231,CP24A_HUMAN,Q07973,1591
2,Vitamin A,19558,MN1_HUMAN,Q10571,4330
2,Vitamin A,5826,FUT2_HUMAN,Q10981,2524
2,Vitamin A,12859,NR1H3_HUMAN,Q13133,10062
2,Vitamin A,2675,DMP1_HUMAN,Q13316,1758
2,Vitamin A,2987,CENPR_HUMAN,Q13352,23421
2,Vitamin A,9280,SNW1_HUMAN,Q13573,22938
2,Vitamin A,979,ENPP2_HUMAN,Q13822,5168
2,Vitamin A,13729,AUHM_HUMAN,Q13825,549
2,Vitamin A,13958,BAAT_HUMAN,Q14032,570
2,Vitamin A,7655,TOB2_HUMAN,Q14106,10766
2,Vitamin A,4942,TRI25_HUMAN,Q14258,7706
2,Vitamin A,6371,GAS6_HUMAN,Q14393,2621
2,Vitamin A,13649,BECN1_HUMAN,Q14457,8678
2,Vitamin A,19937,NCOA6_HUMAN,Q14686,23054
2,Vitamin A,19186,POSTN_HUMAN,Q15063,10631
2,Vitamin A,11088,RGN_HUMAN,Q15493,9104
2,Vitamin A,8576,TAF11_HUMAN,Q15544,6882
2,Vitamin A,8749,TAF7_HUMAN,Q15545,6879
2,Vitamin A,13270,BGH3_HUMAN,Q15582,7045
2,Vitamin A,11575,MED1_HUMAN,Q15648,5469
2,Vitamin A,19993,NCOA1_HUMAN,Q15788,8648
2,Vitamin A,12816,MSMO1_HUMAN,Q15800,6307
2,Vitamin A,5352,UB2V2_HUMAN,Q15819,7336
2,Vitamin A,4447,RPE65_HUMAN,Q16518,6121
2,Vitamin A,11192,KYNU_HUMAN,Q16719,8942
2,Vitamin A,16444,UPP1_HUMAN,Q16831,7378
2,Vitamin A,7574,TRXR1_HUMAN,Q16881,7296
2,Vitamin A,20338,P3H1_HUMAN,Q32P28,64175
2,Vitamin A,13348,C27C1_HUMAN,Q4G0S4,339761
2,Vitamin A,72,CTL4_HUMAN,Q53GD3,80736
2,Vitamin A,10175,PDZ11_HUMAN,Q5EBL8,51248
2,Vitamin A,13802,ARH_HUMAN,Q5SW96,26119
2,Vitamin A,19282,KANK2_HUMAN,Q63ZY3,25959
2,Vitamin A,2540,CCND1_HUMAN,Q6FI00,595
2,Vitamin A,10723,RARA_HUMAN,Q6I9R7,5914
2,Vitamin A,2958,CCD62_HUMAN,Q6P9F0,84660
2,Vitamin A,2870,CP26C_HUMAN,Q6V0L0,340665
2,Vitamin A,3028,CP2R1_HUMAN,Q6VVX0,120227
2,Vitamin A,760,GPX1_HUMAN,Q7L4Q3,2876
2,Vitamin A,18317,P4HA3_HUMAN,Q7Z4N8,283208
2,Vitamin A,17828,GLRX5_HUMAN,Q86SX6,51218
2,Vitamin A,18287,OSTB_HUMAN,Q86UW2,123264
2,Vitamin A,11853,MMAA_HUMAN,Q8IVH4,166785
2,Vitamin A,20293,P3H2_HUMAN,Q8IVL5,55214
2,Vitamin A,20412,P3H3_HUMAN,Q8IVL6,10536
2,Vitamin A,14540,VKORL_HUMAN,Q8N0U8,154807
2,Vitamin A,13884,CLYBL_HUMAN,Q8N0X4,171425
2,Vitamin A,10006,PIAS4_HUMAN,Q8N2W9,51588
2,Vitamin A,9549,SFRP1_HUMAN,Q8N474,6422
2,Vitamin A,12701,OGFD1_HUMAN,Q8N543,55239
2,Vitamin A,10318,RDH13_HUMAN,Q8NBN7,112724
2,Vitamin A,6558,FAD1_HUMAN,Q8NFF5,80308
2,Vitamin A,7666,TPC2_HUMAN,Q8NHX9,219931
2,Vitamin A,17486,GDAP1_HUMAN,Q8TB36,54332
2,Vitamin A,3499,RDH11_HUMAN,Q8TC12,51109
2,Vitamin A,10205,PIGO_HUMAN,Q8TEQ8,84720
2,Vitamin A,17937,IPO4_HUMAN,Q8TEX9,79711
2,Vitamin A,4051,SCRB1_HUMAN,Q8WTV0,949
2,Vitamin A,16874,AQP3_HUMAN,Q92482,360
2,Vitamin A,10469,RDH1_HUMAN,Q92781,5959
2,Vitamin A,11574,MED12_HUMAN,Q93074,9968
2,Vitamin A,5966,HMR1_HUMAN,Q95460,3140
2,Vitamin A,9962,RIFK_HUMAN,Q969G6,55312
2,Vitamin A,16945,ARRD3_HUMAN,Q96B67,57561
2,Vitamin A,11692,MMAB_HUMAN,Q96EY8,326625
2,Vitamin A,8391,S47A1_HUMAN,Q96FL8,55244
2,Vitamin A,9857,PLPP_HUMAN,Q96GD0,57026
2,Vitamin A,9545,SMRD1_HUMAN,Q96GM5,6602
2,Vitamin A,5602,MED30_HUMAN,Q96HR3,90390
2,Vitamin A,4045,SCLY_HUMAN,Q96I15,51540
2,Vitamin A,1472,EGLN2_HUMAN,Q96KS0,112398
2,Vitamin A,11097,RDH12_HUMAN,Q96NR8,145226
2,Vitamin A,15926,ALKB3_HUMAN,Q96Q83,221120
2,Vitamin A,12860,NR1H4_HUMAN,Q96RI1,9971
2,Vitamin A,15792,ACOX2_HUMAN,Q99424,8309
2,Vitamin A,12130,LGMN_HUMAN,Q99538,5641
2,Vitamin A,2276,CDX2_HUMAN,Q99626,1045
2,Vitamin A,859,GFI1_HUMAN,Q99684,2672
2,Vitamin A,7144,METH_HUMAN,Q99707,4548
2,Vitamin A,14169,VKOR1_HUMAN,Q9BQB6,79001
2,Vitamin A,1923,CSTN3_HUMAN,Q9BQT9,9746
2,Vitamin A,15835,AIFM2_HUMAN,Q9BRQ8,84883
2,Vitamin A,2601,DHRS4_HUMAN,Q9BTZ2,10901
2,Vitamin A,9171,THTPA_HUMAN,Q9BU02,79178
2,Vitamin A,6634,FANCJ_HUMAN,Q9BX63,83990
2,Vitamin A,16560,STRA6_HUMAN,Q9BX79,64220
2,Vitamin A,15394,AMNLS_HUMAN,Q9BXJ7,81693
2,Vitamin A,8044,TMG4_HUMAN,Q9BZD6,79056
2,Vitamin A,4596,S19A3_HUMAN,Q9BZV2,80704
2,Vitamin A,784,EGLN1_HUMAN,Q9GZT9,54583
2,Vitamin A,5778,FGF23_HUMAN,Q9GZV9,8074
2,Vitamin A,11849,MMAD_HUMAN,Q9H3L0,27249
2,Vitamin A,15187,TXNIP_HUMAN,Q9H3M7,10628
2,Vitamin A,9671,TPK1_HUMAN,Q9H3S4,27010
2,Vitamin A,17666,GSTO2_HUMAN,Q9H4Y5,119391
2,Vitamin A,1383,EGLN3_HUMAN,Q9H6Z9,112399
2,Vitamin A,18222,PANK3_HUMAN,Q9H999,79646
2,Vitamin A,8196,S52A2_HUMAN,Q9HAB3,79581
2,Vitamin A,18967,PPCS_HUMAN,Q9HAB8,79717
2,Vitamin A,13622,BCDO1_HUMAN,Q9HAY6,53630
2,Vitamin A,11098,RDH14_HUMAN,Q9HBH5,57665
2,Vitamin A,396,CP4FB_HUMAN,Q9HBI6,57834
2,Vitamin A,7560,TPC_HUMAN,Q9HC21,60386
2,Vitamin A,398,CP4FC_HUMAN,Q9HCS2,66002
2,Vitamin A,2431,CD320_HUMAN,Q9NPF0,51293
2,Vitamin A,5604,MED4_HUMAN,Q9NPJ6,29079
2,Vitamin A,4090,S52A3_HUMAN,Q9NQ40,113278
2,Vitamin A,2115,CP26B_HUMAN,Q9NR63,56603
2,Vitamin A,18766,MXRA5_HUMAN,Q9NR99,25878
2,Vitamin A,13644,BAZ1A_HUMAN,Q9NRL2,11177
2,Vitamin A,15905,ADPPT_HUMAN,Q9NRN7,60496
2,Vitamin A,12293,LMBD1_HUMAN,Q9NUN5,55788
2,Vitamin A,19648,MED17_HUMAN,Q9NVC6,9440
2,Vitamin A,4212,S52A1_HUMAN,Q9NWF4,55065
2,Vitamin A,18517,P4HTM_HUMAN,Q9NXG6,54681
2,Vitamin A,573,CP39A_HUMAN,Q9NYL5,51302
2,Vitamin A,10199,RDH8_HUMAN,Q9NYR8,50700
2,Vitamin A,19630,MTRR_HUMAN,Q9UBK8,4552
2,Vitamin A,8381,S14L4_HUMAN,Q9UDX3,284904
2,Vitamin A,19436,KLOT_HUMAN,Q9UEF7,9365
2,Vitamin A,4582,S23A2_HUMAN,Q9UGH3,9962
2,Vitamin A,19961,NPCL1_HUMAN,Q9UHC9,29881
2,Vitamin A,4581,S23A1_HUMAN,Q9UHI7,9963
2,Vitamin A,12849,MED13_HUMAN,Q9UHV7,9969
2,Vitamin A,19649,MED23_HUMAN,Q9ULK4,9439
2,Vitamin A,8427,SC5A6_HUMAN,Q9Y289,8884
2,Vitamin A,13710,COG6_HUMAN,Q9Y2V7,57511
2,Vitamin A,5064,TR150_HUMAN,Q9Y2W1,9967
2,Vitamin A,11669,MED16_HUMAN,Q9Y2X0,10025
2,Vitamin A,12634,MMAC_HUMAN,Q9Y4U1,25974
2,Vitamin A,5276,UBIA1_HUMAN,Q9Y5Z9,29914
2,Vitamin A,491,DNM3A_HUMAN,Q9Y6K1,1788
2,Vitamin A,19995,NCOA3_HUMAN,Q9Y6Q9,8202
2,Vitamin A,5290,VDR_HUMAN,F1D8P8,7421
2,Vitamin A,8043,TMG1_HUMAN,O14668,5638
2,Vitamin A,10168,PLPHP_HUMAN,O94903,11212
2,Vitamin A,8441,S100G_HUMAN,P29377,795
2,Vitamin A,10814,RABP1_HUMAN,P29762,1381
2,Vitamin A,10117,RET2_HUMAN,P50120,5948
2,Vitamin A,10144,RET5_HUMAN,P82980,83758
2,Vitamin A,6884,ISX_HUMAN,Q2M1V0,91464
2,Vitamin A,5444,TYSY_HUMAN,Q53Y97,7298
2,Vitamin A,19747,OGFD2_HUMAN,Q6N063,79676
2,Vitamin A,11021,RETST_HUMAN,Q6NUM9,54884
2,Vitamin A,19748,OGFD3_HUMAN,Q6PK18,79701
2,Vitamin A,14126,DR9C7_HUMAN,Q8NEX9,121214
2,Vitamin A,16515,TMG3_HUMAN,Q9BZD7,79057
2,Vitamin A,11805,MGP_HUMAN,A0A024RAX0,4256
2,Vitamin A,10026,RET1_HUMAN,A0A0A0MQT0,5947
2,Vitamin A,14169,VKOR1_HUMAN,A0A0S2Z6I4,79001
2,Vitamin A,15960,AMD_HUMAN,A0A804HIQ0,5066
2,Vitamin A,14636,TYRO_HUMAN,L8B082,7299
2,Vitamin A,12962,CB083_HUMAN,Q53S99,
2,Vitamin A,16288,STC2_HUMAN,Q6FHC9,8614
2,Vitamin A,4170,S23A3_HUMAN,Q6PIS1,151295
2,Vitamin A,11930,LRP2_HUMAN,Q7Z5C0,4036
2,Vitamin A,10170,RET7_HUMAN,Q96R05,116362
2,Vitamin A,4062,S14L3_HUMAN,Q9UDX4,266629
2,Vitamin A,9857,PLPP_HUMAN,A0A024R1I3,57026
2,Vitamin A,19890,MUTA_HUMAN,A0A024RD82,4594
2,Vitamin A,19186,POSTN_HUMAN,A0A024RDS2,10631
2,Vitamin A,15788,ADRO_HUMAN,A0A0A0MSZ4,2232
2,Vitamin A,15788,ADRO_HUMAN,A0A0C4DFN8,2232
2,Vitamin A,19961,NPCL1_HUMAN,A0A0C4DFX6,29881
2,Vitamin A,15788,ADRO_HUMAN,A0A0C4DGN7,2232
2,Vitamin A,3908,PROS_HUMAN,A0A0S2Z4K3,5627
2,Vitamin A,3908,PROS_HUMAN,A0A0S2Z4L3,5627
2,Vitamin A,14169,VKOR1_HUMAN,A0A0S2Z5X7,79001
2,Vitamin A,4582,S23A2_HUMAN,A0A140VK48,9962
2,Vitamin A,8196,S52A2_HUMAN,A0A6Q8PHF8,79581
2,Vitamin A,14540,VKORL_HUMAN,A8K0F7,154807
2,Vitamin A,19890,MUTA_HUMAN,B2R6K1,4594
2,Vitamin A,12860,NR1H4_HUMAN,B6ZGS9,9971
2,Vitamin A,8196,S52A2_HUMAN,E9PKE4,79581
2,Vitamin A,10169,RET4_HUMAN,Q5VY30,5950
2,Vitamin A,8230,S19A2_HUMAN,A0A024R8Y5,10560
2,Vitamin A,14293,VKGC_HUMAN,A0A8I5QJA4,2677
2,Vitamin A,3720,PROC_HUMAN,B4DPC8,5624
2,Vitamin A,4170,S23A3_HUMAN,B7Z508,151295
3,Vitamin B1,6009,HEM2_HUMAN,A0A140VJL9,210
3,Vitamin B1,19662,NR5A2_HUMAN,O00482,2494
3,Vitamin B1,10935,PDXK_HUMAN,O00764,8566
3,Vitamin B1,4066,S22A2_HUMAN,O15244,6582
3,Vitamin B1,4226,S22A1_HUMAN,O15245,6580
3,Vitamin B1,3060,CP27B_HUMAN,O15528,1594
3,Vitamin B1,8230,S19A2_HUMAN,O60779,10560
3,Vitamin B1,8229,S14L2_HUMAN,O76054,23541
3,Vitamin B1,9428,SNAI1_HUMAN,O95863,6615
3,Vitamin B1,4782,SODC_HUMAN,P00441,6647
3,Vitamin B1,15887,ALBU_HUMAN,P02768,213
3,Vitamin B1,5444,TYSY_HUMAN,P04818,7298
3,Vitamin B1,17275,ARGI1_HUMAN,P05089,383
3,Vitamin B1,13222,CALB1_HUMAN,P05937,793
3,Vitamin B1,3654,PYGL_HUMAN,P06737,5836
3,Vitamin B1,6956,IGF1R_HUMAN,P08069,3480
3,Vitamin B1,17594,GSTA2_HUMAN,P09210,2939
3,Vitamin B1,5993,GSTP1_HUMAN,P09211,2950
3,Vitamin B1,6069,HMOX1_HUMAN,P09601,3162
3,Vitamin B1,11868,LOX5_HUMAN,P09917,240
3,Vitamin B1,6267,HEM4_HUMAN,P10746,7390
3,Vitamin B1,5942,GTR3_HUMAN,P11169,6515
3,Vitamin B1,9835,PIM1_HUMAN,P11309,5292
3,Vitamin B1,6009,HEM2_HUMAN,P13716,210
3,Vitamin B1,19130,NQO1_HUMAN,P15559,1728
3,Vitamin B1,18865,NQO2_HUMAN,P16083,4835
3,Vitamin B1,19373,KAPCA_HUMAN,P17612,5566
3,Vitamin B1,722,ERCC2_HUMAN,P18074,2068
3,Vitamin B1,20088,NFKB1_HUMAN,P19838,4790
3,Vitamin B1,16898,AT2B1_HUMAN,P20020,490
3,Vitamin B1,2996,CDK2_HUMAN,P24941,1017
3,Vitamin B1,10464,RABP2_HUMAN,P29373,1382
3,Vitamin B1,10517,PDIA3_HUMAN,P30101,2923
